"資料集識別碼","資料集名稱","資料提供屬性","服務分類","品質檢測","檔案格式","資料下載網址","編碼格式","資資料集上架方式","資料集描述","主要欄位說明","提供機關","更新頻率","授權方式","相關網址","計費方式","提供機關聯絡人姓名","提供機關聯絡人電話","上架日期","詮釋資料更新時間","備註","資料量"
"25936","桃園市1999統計報表","檔案資料","公共資訊","金","CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=eb18d37e-95e8-4255-acb0-df345e46e81b;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=bfcbdff9-38cf-4b73-a749-f4b7a9434178;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=f0b0570b-5543-4637-b233-78a33454fe83;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=f55492c8-bddc-4843-81bf-143b14c9c81e;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=7d88f642-c2f8-46dd-9412-46d85f81e308;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=b30e6af0-5bac-49a5-9131-5dea88ae8561;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=aab929a8-5e9a-4f03-80fc-87b4f2661e21;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=592db5f6-d797-44ba-9d15-0e94b54e7146;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=32539fff-81b8-459a-b04a-47d5daaf197f;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=97c4191e-e1d6-4aba-9a74-cd6d9213c389;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=42f36a4a-1dc0-423b-be03-7d16b194cca7;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=3fa0f0df-2382-405f-b15e-9fadd8b1e741;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=65806bfe-6be2-4525-b431-28b6f471a9ee&rid=13c3788d-87d8-433e-9f07-aacd8dd96e29","UTF-8;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5;BIG5","系統介接程式","「桃園市1999市民諮詢服務熱線」各年度進線統計數據資料","年份(年份);一月(一月);二月(二月);三月(三月);四月(四月);五月(五月);六月(六月);七月(七月);八月(八月);九月(九月);十月(十月);十一月(十一月);十二月(十二月);總計(總計)","桃園市政府智慧城鄉發展委員會","每1年","政府資料開放授權條款-第1版","","免費","吳珮瑜","6914","2015-10-06 03:19:25","2024-10-03 01:34:45","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0;0;0;0;0;0;0;0;0;0;0;0;0"
"25997","桃園市用戶接管普及率及污水處理率統計資料","檔案資料","生活安全及品質","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=655b0e93-f5fa-489b-8676-5a6fa2442f51&rid=fc088229-b041-41e4-8918-e3658f035adc","UTF-8","系統介接程式","本市污水下水道逐年處理污水比例變化。","年度(年度);公共污水下水道用戶接管普及率(公共污水下水道用戶接管普及率);專用污水下水道普及率(專用污水下水道普及率);建築物污水設施設置率(建築物污水設施設置率);污水處理率合計(污水處理率合計)","桃園市政府水務局","每1年","政府資料開放授權條款-第1版","","免費","郭舜懿","033033688#3533","2015-10-08 06:19:38","2024-10-03 01:34:44","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"25992","桃園市房屋街道等級調整率","檔案資料","購屋及遷徙","金","CSV;CSV;CSV;CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=64b5d7be-68c9-4c3b-a1b0-dcf9caa96219&rid=1d1bb12a-c2d5-4acf-9331-6e91ce3e580f;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=64b5d7be-68c9-4c3b-a1b0-dcf9caa96219&rid=b0e732fd-0ac5-42df-8eaf-73e1fff14669;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=64b5d7be-68c9-4c3b-a1b0-dcf9caa96219&rid=39ac4290-69bf-4306-bf5b-79ed05099e33;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=64b5d7be-68c9-4c3b-a1b0-dcf9caa96219&rid=7701a36b-ceb8-49ab-923d-771b6b51f127","UTF-8;UTF-8;UTF-8;UTF-8","系統介接程式","提供桃園市房屋街道等級調整率","行政區(行政區);里代號(里代號);地區範圍(地區範圍);街路名稱(街路名稱);地段率(地段率)","桃園市政府地方稅務局","不定期更新","政府資料開放授權條款-第1版","","免費","丁傳祥","03-3326181分機2314","2015-10-06 03:09:04","2024-10-03 01:34:43","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0;0;0;0"
"25981","修惜站(巨大傢俱再生)資訊","檔案資料","公共資訊","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=dfc3e308-42fb-454e-ab8b-5eeca4d23462&rid=4c452e14-4a0d-40c0-95f2-1cb4b147f846","BIG5","系統介接程式","桃園市十處巨大傢俱再生修惜站名稱及地址","修惜站名稱(修惜站名稱);服務項目(服務項目);展售地址(展售地址);服務時間(服務時間);連絡電話(連絡電話)","桃園市政府環境保護局","每1年","政府資料開放授權條款-第1版","","免費","陳玫蓉","03-3386021#1422","2015-12-25 02:55:42","2024-10-02 01:25:23","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26032","桃園市福利補助資訊","檔案資料","公共資訊","金","JSON","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=b20a8017-2736-448e-86e4-4032211073d7&rid=d5d9deed-89db-419c-ad5d-538709caf24a","UTF-8","系統介接程式","桃園市福利補助資訊，提供各項補助資訊，包括政策說明及申請資格等。 ","pkid(項目代碼);name(政策名稱);unitData(所屬課室);welfarePloicy(政策說明);welfareQual(申請資格);welfarePlace(申辦地點);sysLink(應備證件網址);flowAddress(申辦流程網址);downloadAddress(案件書表下載網址);onlineDoc(線上申辦應備證件);notolDoc(非線上申辦時應備證件);contactData(聯絡窗口：包含所屬局室 所屬課室 承辦人員 聯絡電話 電子郵件 傳真電話)","桃園市政府智慧城鄉發展委員會","每1日","政府資料開放授權條款-第1版","","免費","蕭丞哲","03-3322101#6916","2015-11-03 06:24:37","2024-10-02 01:23:14","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"31878","桃園市政府觀光旅遊局100-112年度國家賠償新收請求案件數量統計年報表","檔案資料","休閒旅遊","白金","CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV;CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=1456ebde-9934-4986-abdf-d09ccf128d00;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=82af39ed-14ca-4ee0-b50b-ff5fcf03cc89;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=da9215e5-7712-4757-98e5-2ea343a4a0f7;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=e0110d22-66ae-470a-8074-0559a3215efa;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=71c6a689-84ef-4a0b-afb3-bbbd712d9dc0;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=37c2bf6b-bdab-4a7c-991d-f2e6be7e1435;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=9cb837e2-10cd-4624-9cf1-1c5d329685a4;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=28921bfb-556b-4369-9249-ef135dd0828b;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=08fd2bbe-6696-47a3-9868-6af858c6c361;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=905595e1-3c2c-4fa2-92f6-febf6599e9c2;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=041afd4d-3626-4748-86b2-14195bc1ac18;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=0b09bb50-30e6-40ef-a13e-f5f1b68420bb;https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=72910366-4e3f-4874-91d0-ba825450fe18&rid=29d9dcbc-fe60-4ffe-987f-bc669eb8ae92","UTF-8;UTF-8;UTF-8;UTF-8;UTF-8;BIG5;UTF-8;UTF-8;UTF-8;UTF-8;UTF-8;UTF-8;UTF-8","系統介接程式","提供桃園市政府觀光旅遊局100-112年度國家賠償新收請求案件數量統計年報表","年度(年度);月份(月份);新收請求案件(新收請求案件)","桃園市政府觀光旅遊局","每1年","政府資料開放授權條款-第1版","","免費","曾啟華","033322101分機6209","2016-05-17 00:45:39","2024-10-02 01:17:57","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0;0;0;0;0;0;0;0;0;0;0;0;0"
"146800","桃園市市政信箱案件資訊","檔案資料","公共資訊","金","JSON","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=35e16932-4427-46ce-b67f-811e5d569e00&rid=64c62af1-481b-4040-8a9e-1680e330eb17","UTF-8","系統介接程式","民眾成功反映之桃園市政與陳情案件，包括案件編號、受理日期、案件類別、行政區、案件地址、經緯度座標、案件狀態、應辦結日等資料","CASEID(案件編號);ACCEPT_DATE(受理日期);ACCEPT_TIME(受理時間);CATEGORY(案件類別);TOWN(行政區);ADDRESS(案件地址);occurX_WGS84(地址X座標);occurY_WGS84(地址Y座標);STATUS(案件狀態);CASE_STAGE_DEADLINE(應辦結日);UNIT(權責單位);OWNERTELNO(機關連絡電話單位)","桃園市政府智慧城鄉發展委員會","每1日","政府資料開放授權條款-第1版","","免費","蕭宇德","03-3322101#6915","2017-04-10 09:28:49","2024-10-02 01:11:51","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26116","桃園市公告市管區域排水基本資料","檔案資料","生活安全及品質","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=ffbc08f7-c7ee-4043-886b-e1f462354991&rid=0149da23-faf8-4cac-aeca-ec46f0cb0b71","BIG5","系統介接程式","提供桃園市公告市管區域排水基本資料","NO(NO);鄉鎮市(鄉鎮市);排水路名稱(排水路名稱);排水出口(排水出口);權責起點位置(權責起點位置);權責起點E(權責起點E);權責起點N(權責起點N);權責終點位置(權責終點位置);權責終點E(權責終點E);權責終點N(權責終點N);排水類別(排水類別);長度m(長度m)","桃園市政府水務局","不定期更新","政府資料開放授權條款-第1版","","免費","鄧先生","03-3033688轉3310","2015-10-08 06:38:45","2024-09-29 01:19:47","桃園市公告市管區域排水權責範圍


桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26013","桃園市配電設備","檔案資料","公共資訊","金","JSON","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=fa7d12bc-bbf7-406f-a1d5-7a31f5850240&rid=a67999d3-e44d-428e-90b9-effeecc69822","UTF-8","系統介接程式","公共設施管線","type(資料類型);id(編碼);geometry(空間座標);properties(屬性說明)","桃園市政府工務局","不定期更新","政府資料開放授權條款-第1版","","免費","蔡先生","03-2868579","2015-10-02 00:57:28","2024-09-29 01:19:30","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26051","桃園市工商科技園區","檔案資料","開創事業","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=fa368513-9d4a-43a9-8f0a-f9cfc269ff71&rid=c57ba903-450e-412e-90cf-2f2648aa2531","UTF-8","系統介接程式","提供桃園市工業區相關資料","工業區名稱(工業區名稱);地址(地址);電話(電話)","桃園市政府經濟發展局","不定期更新","政府資料開放授權條款-第1版","","免費","劉小姐，黃先生，王先生，黃小姐，沈小姐","03-3322101#5271-5274","2015-10-07 00:53:43","2024-09-29 01:19:29","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26091","桃園市藥商家數","檔案資料","公共資訊","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=f752ce71-5939-4798-8c9b-d9351a9f3921&rid=e6423ef9-9f4d-4e73-8558-f9ead1ab608b","BIG5","系統介接程式","桃園市年度各區藥局藥商統計","區別(本市各區名稱);藥局(藥局家數);西藥販賣業(西藥販賣業家數);中藥販賣業(中藥販賣業家數);醫療器材販賣業(醫療器材販賣業家數);藥品製造業(藥品製造業家數);醫療器材製造業(醫療器材製造業家數);總和(總和家數)","桃園市政府衛生局","不定期更新","政府資料開放授權條款-第1版","","免費","吳先生","03-3340935-2603","2015-10-08 06:08:16","2024-09-29 01:19:18","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"76734","桃園市政府辦理民間參與公共建設前置作業階段案件統計表","檔案資料","公共資訊","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=bbebc8ab-8372-49e0-b202-7af9b497e4a9&rid=116aba3b-8e02-4a8b-93b8-c7d037ae9cda","BIG5","系統介接程式","揭露桃園市政府辦理民間參與公共建設前置作業階段案件","案件名稱(案件名稱);執行機關(執行機關);公共建設類別(公共建設類別);民間參與方式(民間參與方式);計畫用地位置或地址(計畫用地位置或地址)","桃園市政府財政局","每6月","政府資料開放授權條款-第1版","","免費","黃崇銘","03-3322101#5543","2017-10-02 14:47:11","2024-09-29 01:16:23","截至113年7月31日


桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"75226","桃園市政府農業局產銷履歷清冊","檔案資料","開創事業","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=ad8ac2a5-1561-4199-8c4d-0467671d4325&rid=b891e558-5334-4700-945e-2e33c853ac70","UTF-8","系統介接程式","桃園市產銷履歷調查","作物類別(作物類別);作物名稱(作物名稱);經營者名稱(經營者名稱);經營者縣市(經營者縣市);農地所在縣市(農地所在縣市);驗證面積-公頃(驗證面積-公頃);驗證機構(驗證機構);驗證到期日(驗證到期日);經營者代碼(經營者代碼)","桃園市政府農業局","每1年","政府資料開放授權條款-第1版","","免費","廖宜緯","03-3340625","2017-10-13 09:56:51","2024-09-29 01:15:32","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"25909","桃園市政府辦公大樓導覽","檔案資料","購屋及遷徙","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=a4b1ef04-cc60-420f-a55f-73a687683963&rid=81c68f12-adc2-4ef7-a70b-5f64732a8387","BIG5","系統介接程式","桃園市政府府內辦公大樓各樓層機關名稱等資訊","空間類別(空間類別);樓層(樓層);中文名稱(中文名稱)","桃園市政府秘書處","不定期更新","政府資料開放授權條款-第1版","","免費","蔡雅青","03-3322101*5490","2015-10-06 03:31:43","2024-09-29 01:15:07","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
"26003","桃園市家庭現代化設備普及率","檔案資料","生活安全及品質","金","CSV","https://data.tycg.gov.tw/opendata/datalist/datasetMeta/download?id=a3f3dcfb-5ee6-4f69-b9e9-cbee1e1cd699&rid=04ad0b5e-3586-4b54-ae08-95519e043656","UTF-8","系統介接程式","桃園市家庭現代化設備普及率，其中包含彩色電視機、數位影音光碟機、攝影機……等。","年底別(年底別);彩色電視機(彩色電視機);一般彩色電視機(一般彩色電視機);液晶電漿電視(液晶電漿電視);數位影音光碟機(數位影音光碟機);攝影機(攝影機);音響(音響);鋼琴含電子琴(鋼琴含電子琴);數位相機(數位相機);電視遊樂器(電視遊樂器);有線電視頻道設備含多媒體隨選視訊(有線電視頻道設備含多媒體隨選視訊);家用電腦(家用電腦);電話機(電話機);行動電話(行動電話);連網使用電腦或其他設備(連網使用電腦或其他設備);汽車(汽車);機車(機車);電磁爐(電磁爐);冷暖氣機(冷暖氣機);除濕機(除濕機);洗衣機(洗衣機);烘衣機(烘衣機);空氣清淨機(空氣清淨機);濾水器(濾水器);吸塵器(吸塵器);熱水器(熱水器);開飲機(開飲機);微波爐(微波爐);報紙(報紙);期刊雜誌(期刊雜誌)","桃園市政府主計處","每1年","政府資料開放授權條款-第1版","","免費","吳承芳","03-3322101#5569","2015-10-08 01:40:22","2024-09-29 01:15:03","桃園市政府資料開放平台OAS標準之API說明文件：https://data.tycg.gov.tw/v2/api-docs
Swagger產生API說明頁面網址：https://data.tycg.gov.tw/opendata/api-docs","0"
